x	y	time
15	11	0.0374955
15	11	0.0430754
15	11	0.0505334
15	11	0.057134
15	11	0.06780601
15	11	0.0790783
15	11	0.09026551
15	11	0.1014487
15	11	0.112599
15	11	0.1241211
15	11	0.1383405
15	11	0.1494533
15	11	0.15773
15	11	0.1683377
15	11	0.1790947
15	11	0.1903823
15	11	0.2015754
15	11	0.2125973
15	11	0.2239675
15	11	0.2353366
15	11	0.2464263
15	11	0.2576094
15	11	0.2687697
15	11	0.2795359
15	11	0.2913779
15	11	0.3022339
15	11	0.313319
15	11	0.3244542
15	11	0.335918
15	11	0.3471117
15	11	0.3584738
15	11	0.3693844
15	11	0.3807636
15	11	0.391872
15	11	0.4035264
15	11	0.4149867
15	11	0.4261485
15	11	0.4380153
15	11	0.4507527
15	11	0.4610331
15	11	0.472498
15	11	0.483741
15	11	0.4950213
15	11	0.5069843
15	11	0.5176082
15	11	0.5292504
15	11	0.5401753
15	11	0.5515272
15	11	0.5637125
15	11	0.5753891
15	11	0.5857647
15	11	0.5976919
15	11	0.6098681
15	11	0.6199592
15	11	0.6315953
15	11	0.6427646
15	11	0.654239
15	11	0.6661175
15	11	0.6764993
15	11	0.6876382
15	11	0.6989745
15	11	0.7106946
15	11	0.7210836
15	11	0.7323961
15	11	0.7435688
15	11	0.7553535
15	11	0.767796
15	11	0.7777566
15	11	0.7884693
15	11	0.7998545
15	11	0.8112106
15	11	0.8218242
15	11	0.8327676
15	11	0.8441298
15	11	0.8551886
15	11	0.8664327
15	11	0.877487
15	11	0.888656
15	11	0.8996739
15	11	0.9111958
15	11	0.9263859
15	11	0.936434
15	11	0.9448146
15	11	0.9541203
15	11	0.9652554
15	11	0.9760957
15	11	0.9875389
15	11	0.9989944
15	11	1.00972
15	11	1.02089
15	11	1.032744
15	11	1.043656
15	11	1.054631
15	11	1.066124
15	11	1.078074
15	11	1.087963
15	11	1.099344
15	11	1.110162
15	11	1.121189
15	11	1.133054
15	11	1.14349
15	11	1.154752
15	11	1.165897
15	11	1.176899
15	11	1.18844
15	11	1.199353
15	11	1.210637
15	11	1.221824
15	11	1.234307
15	11	1.243883
15	11	1.255064
15	11	1.266363
15	11	1.277654
15	11	1.288878
15	11	1.300323
15	11	1.311681
15	11	1.323119
15	11	1.334307
15	11	1.345909
15	11	1.357224
15	11	1.368775
15	11	1.380183
15	11	1.392414
15	11	1.402435
15	11	1.413883
15	11	1.424725
15	11	1.436125
15	11	1.447368
15	11	1.458481
15	11	1.469835
15	11	1.480685
15	11	1.491685
15	11	1.502909
15	11	1.513804
15	11	1.525224
15	11	1.536727
15	11	1.550513
15	11	1.558804
15	11	1.569442
15	11	1.580738
15	11	1.591917
15	11	1.603221
15	11	1.614192
15	11	1.625512
15	11	1.636744
15	11	1.647888
15	11	1.658866
15	11	1.670025
15	11	1.681029
15	11	1.692386
15	11	1.705223
15	11	1.714864
15	11	1.725594
15	11	1.736978
15	11	1.748388
15	11	1.760272
15	11	1.770336
15	11	1.781946
15	11	1.792364
15	11	1.803712
15	11	1.81512
15	11	1.826326
15	11	1.837643
15	11	1.849096
15	11	1.861915
15	11	1.871148
15	11	1.88273
15	11	1.893311
15	11	1.905156
15	11	1.916633
15	11	1.927436
15	11	1.938547
15	11	1.950189
15	11	1.961032
15	11	1.972122
15	11	1.983202
15	11	1.994163
15	11	2.005919
15	11	2.019337
15	11	2.02778
15	11	2.038624
15	11	2.049524
15	11	2.060386
15	11	2.071922
15	11	2.083068
15	11	2.094182
15	11	2.105711
15	11	2.116684
15	11	2.127736
15	11	2.139041
15	11	2.15022
15	11	2.161659
15	11	2.173824
15	11	2.183811
15	11	2.194734
15	11	2.206278
15	11	2.217264
15	11	2.228234
15	11	2.239403
15	11	2.250514
15	11	2.261522
15	11	2.272839
15	11	2.283938
15	11	2.294876
15	11	2.305877
15	11	2.317618
15	11	2.330088
15	11	2.339599
15	11	2.350808
15	11	2.362166
15	11	2.373262
15	11	2.384565
15	11	2.395645
15	11	2.407075
15	11	2.418533
15	11	2.429446
15	11	2.440875
15	11	2.452426
15	11	2.463899
15	11	2.475471
15	11	2.48826
15	11	2.49809
15	11	2.5084
15	11	2.51955
15	11	2.530807
15	11	2.542024
15	11	2.552916
15	11	2.564348
15	11	2.575288
15	11	2.586539
15	11	2.598301
15	11	2.60986
15	11	2.619723
15	11	2.630895
15	11	2.643612
15	11	2.652911
15	11	2.664124
15	11	2.675312
15	11	2.686496
15	11	2.697906
15	11	2.709021
15	11	2.720461
15	11	2.732009
15	11	2.743237
15	11	2.754372
15	11	2.765457
15	11	2.776195
15	11	2.788186
15	11	2.801552
