x	y	time
15	11	0.0385933
15	11	0.045069
15	11	0.0521546
15	11	0.0590504
15	11	0.0682587
15	11	0.07860851
15	11	0.08996551
15	11	0.1009187
15	11	0.1122107
15	11	0.1232832
15	11	0.1345077
15	11	0.1460086
15	11	0.1567325
15	11	0.1679967
15	11	0.1792289
15	11	0.1903778
15	11	0.2015106
15	11	0.2126573
15	11	0.2239172
15	11	0.2350103
15	11	0.2460989
15	11	0.2572357
15	11	0.2685397
15	11	0.2796219
15	11	0.2908652
15	11	0.3020235
15	11	0.3135312
15	11	0.3242433
15	11	0.3355249
15	11	0.3467375
15	11	0.3578078
15	11	0.3693148
15	11	0.3805905
15	11	0.3917403
15	11	0.4031543
15	11	0.4145007
15	11	0.4260527
15	11	0.4380038
15	11	0.4490368
15	11	0.4605321
15	11	0.4720693
15	11	0.4832577
15	11	0.4949419
15	11	0.5062464
15	11	0.5177801
15	11	0.5292455
15	11	0.5407791
15	11	0.5522524
15	11	0.5635532
15	11	0.5750122
15	11	0.5864881
15	11	0.5980483
15	11	0.6095224
15	11	0.6213468
15	11	0.6326059
15	11	0.6438588
15	11	0.6553419
15	11	0.6662521
15	11	0.6775647
15	11	0.6889153
15	11	0.6996528
15	11	0.7111941
15	11	0.7223772
15	11	0.7332866
15	11	0.7446516
15	11	0.7555544
15	11	0.7667452
15	11	0.7780346
15	11	0.7892452
15	11	0.8002192
15	11	0.8115175
15	11	0.8226612
15	11	0.8338004
15	11	0.8449652
15	11	0.8562593
15	11	0.8672829
15	11	0.8783907
15	11	0.8895755
15	11	0.9008784
15	11	0.9119765
15	11	0.9231738
15	11	0.9348086
15	11	0.9456992
15	11	0.956946
15	11	0.9677792
15	11	0.9790406
15	11	0.9905089
15	11	1.001169
15	11	1.012478
15	11	1.023617
15	11	1.03479
15	11	1.046024
15	11	1.05725
15	11	1.068436
15	11	1.079606
15	11	1.090863
15	11	1.101797
15	11	1.113075
15	11	1.124207
15	11	1.135376
15	11	1.146543
15	11	1.157641
15	11	1.168817
15	11	1.180091
15	11	1.191211
15	11	1.202393
15	11	1.213517
15	11	1.224704
15	11	1.236073
15	11	1.247282
15	11	1.258324
15	11	1.269269
15	11	1.280724
15	11	1.292132
15	11	1.303027
15	11	1.314061
15	11	1.32536
15	11	1.336324
15	11	1.347951
